"filename", "language", "C++", "C", "Makefile", "comment", "blank", "total"
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415141733.h", "C", 0, 101, 0, 0, 24, 125
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415141734.h", "C", 0, 102, 0, 0, 23, 125
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415141739.h", "C", 0, 102, 0, 0, 22, 124
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415141742.h", "C", 0, 102, 0, 0, 23, 125
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415141746.h", "C", 0, 102, 0, 0, 23, 125
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415141747.h", "C", 0, 102, 0, 0, 23, 125
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415141750.h", "C", 0, 102, 0, 0, 23, 125
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415141759.h", "C", 0, 103, 0, 0, 24, 127
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415141802.h", "C", 0, 104, 0, 0, 23, 127
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415141805.h", "C", 0, 104, 0, 0, 23, 127
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415141808.h", "C", 0, 104, 0, 0, 23, 127
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415141813.h", "C", 0, 104, 0, 0, 23, 127
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415141817.h", "C", 0, 104, 0, 0, 23, 127
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250415141818.h", "C", 0, 104, 0, 0, 23, 127
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419093406.h", "C", 0, 105, 0, 0, 23, 128
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419093407.h", "C", 0, 105, 0, 0, 23, 128
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419093412.h", "C", 0, 105, 0, 0, 23, 128
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419093502.h", "C", 0, 105, 0, 0, 24, 129
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419093505.h", "C", 0, 105, 0, 0, 24, 129
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419093508.h", "C", 0, 106, 0, 0, 23, 129
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419093509.h", "C", 0, 106, 0, 0, 23, 129
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419093516.h", "C", 0, 106, 0, 0, 24, 130
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419093517.h", "C", 0, 107, 0, 0, 23, 130
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419093524.h", "C", 0, 107, 0, 0, 23, 130
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419093526.h", "C", 0, 107, 0, 0, 23, 130
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419093527.h", "C", 0, 107, 0, 0, 23, 130
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419093612.h", "C", 0, 117, 0, 0, 24, 141
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419093626.h", "C", 0, 117, 0, 0, 24, 141
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419093630.h", "C", 0, 117, 0, 0, 24, 141
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419093631.h", "C", 0, 117, 0, 0, 24, 141
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419093633.h", "C", 0, 117, 0, 0, 24, 141
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419093635.h", "C", 0, 117, 0, 0, 24, 141
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419093653.h", "C", 0, 107, 0, 0, 23, 130
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419100001.h", "C", 0, 117, 0, 0, 24, 141
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419100019.h", "C", 0, 129, 0, 0, 25, 154
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419100034.h", "C", 0, 132, 0, 0, 26, 158
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419100038.h", "C", 0, 131, 0, 0, 26, 157
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419100040.h", "C", 0, 130, 0, 0, 26, 156
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419100052.h", "C", 0, 133, 0, 0, 27, 160
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419100054.h", "C", 0, 133, 0, 0, 27, 160
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419100057.h", "C", 0, 132, 0, 0, 27, 159
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419100101.h", "C", 0, 131, 0, 0, 27, 158
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419100120.h", "C", 0, 141, 0, 0, 28, 169
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419100123.h", "C", 0, 141, 0, 0, 28, 169
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419100126.h", "C", 0, 141, 0, 0, 28, 169
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419100127.h", "C", 0, 141, 0, 0, 28, 169
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419100129.h", "C", 0, 141, 0, 0, 28, 169
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419100134.h", "C", 0, 141, 0, 0, 28, 169
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419100136.h", "C", 0, 141, 0, 0, 28, 169
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419100138.h", "C", 0, 141, 0, 0, 28, 169
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419100141.h", "C", 0, 141, 0, 0, 28, 169
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419100145.h", "C", 0, 141, 0, 0, 28, 169
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419100147.h", "C", 0, 141, 0, 0, 28, 169
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419100201.h", "C", 0, 141, 0, 0, 28, 169
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419100226.h", "C", 0, 140, 0, 0, 28, 168
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419100228.h", "C", 0, 140, 0, 0, 28, 168
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419100232.h", "C", 0, 140, 0, 0, 28, 168
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419100233.h", "C", 0, 140, 0, 0, 28, 168
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419100253.h", "C", 0, 140, 0, 0, 30, 170
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419100258.h", "C", 0, 141, 0, 0, 29, 170
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419100301.h", "C", 0, 141, 0, 0, 29, 170
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419100306.h", "C", 0, 141, 0, 0, 29, 170
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419100315.h", "C", 0, 141, 0, 0, 29, 170
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419100318.h", "C", 0, 141, 0, 0, 29, 170
"/home/kid-a/homeworks/compiler/lab2/.history/src/defs_20250419102349.h", "C", 0, 141, 0, 0, 30, 171
